#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.
#file_info: --- Simulated load profile with synPRO --- sum profile for the simulated household group --- Number of households: 1 ---  --- For more information contact D.Fischer, David.Fischer@ise.fraunhofer.de
#time resolution: 15Min
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;P_el;FALSE;FALSE;W;load_el;Sum of synthetic load profile for all electrical demand of the simulated activities
YYYYMMDD;hhmmss;unixtimestamp;P_el
20150101;131500;1420114500;636,36
20150101;133000;1420115400;3817,7
20150101;134500;1420116300;1804,16
20150101;140000;1420117200;1984,51
20150101;141500;1420118100;603,958
20150101;143000;1420119000;2223,19
20150101;144500;1420119900;3941,49
20150101;150000;1420120800;540,596
20150101;151500;1420121700;1016,7
20150101;153000;1420122600;867,62
20150101;154500;1420123500;642,449
20150101;160000;1420124400;571,89
20150101;161500;1420125300;2775,34
20150101;163000;1420126200;553,841
20150101;164500;1420127100;393,684
20150101;170000;1420128000;373,225
20150101;171500;1420128900;820,528
20150101;173000;1420129800;585,56
20150101;174500;1420130700;803,072
20150101;180000;1420131600;880,486
20150101;181500;1420132500;928,069
20150101;183000;1420133400;724,186
20150101;184500;1420134300;707,521
20150101;190000;1420135200;851,666
20150101;191500;1420136100;861,828
20150101;193000;1420137000;879,476
20150101;194500;1420137900;2620,92
20150101;200000;1420138800;477,862
20150101;201500;1420139700;477,994
20150101;203000;1420140600;494,395
20150101;204500;1420141500;2772,16
20150101;210000;1420142400;2623,4
20150101;211500;1420143300;597,646
20150101;213000;1420144200;442,774
20150101;214500;1420145100;623,318
20150101;220000;1420146000;420,64
20150101;221500;1420146900;537,518
20150101;223000;1420147800;277,179
20150101;224500;1420148700;157,12
20150101;230000;1420149600;591,348
20150101;231500;1420150500;277,46
20150101;233000;1420151400;324,674
20150101;234500;1420152300;277,213
20150102;0;1420153200;452,39
20150102;1500;1420154100;157,214
20150102;3000;1420155000;342,64
20150102;4500;1420155900;157,103
20150102;10000;1420156800;156,921
20150102;11500;1420157700;327,051
20150102;13000;1420158600;156,799
20150102;14500;1420159500;156,555
20150102;20000;1420160400;156,555
20150102;21500;1420161300;329,34
20150102;23000;1420162200;156,795
20150102;24500;1420163100;338,044
20150102;30000;1420164000;156,836
20150102;31500;1420164900;340,238
20150102;33000;1420165800;156,883
20150102;34500;1420166700;345,673
20150102;40000;1420167600;156,912
20150102;41500;1420168500;349,846
20150102;43000;1420169400;156,789
20150102;44500;1420170300;156,789
20150102;50000;1420171200;157,073
20150102;51500;1420172100;326,417
20150102;53000;1420173000;157,108
20150102;54500;1420173900;156,823
20150102;60000;1420174800;343,213
20150102;61500;1420175700;344,677
20150102;63000;1420176600;157,616
20150102;64500;1420177500;157,341
20150102;70000;1420178400;338,57
20150102;71500;1420179300;475,562
20150102;73000;1420180200;277,114
20150102;74500;1420181100;277,266
20150102;80000;1420182000;157,532
20150102;81500;1420182900;332,271
20150102;83000;1420183800;157,458
20150102;84500;1420184700;157,509
20150102;90000;1420185600;338,872
20150102;91500;1420186500;345,374
20150102;93000;1420187400;157,401
20150102;94500;1420188300;157,203
20150102;100000;1420189200;333,49
20150102;101500;1420190100;344,157
20150102;103000;1420191000;156,882
20150102;104500;1420191900;157,126
20150102;110000;1420192800;350,658
20150102;111500;1420193700;157,094
20150102;113000;1420194600;157,236
20150102;114500;1420195500;157,486
20150102;120000;1420196400;157,859
20150102;121500;1420197300;338,428
20150102;123000;1420198200;349,332
20150102;124500;1420199100;168,976
20150102;130000;1420200000;308,431
20150102;131500;1420200900;497,588
20150102;133000;1420201800;586,26
20150102;134500;1420202700;2504,11
20150102;140000;1420203600;392,862
20150102;141500;1420204500;750,896
20150102;143000;1420205400;301,552
20150102;144500;1420206300;2331,3
20150102;150000;1420207200;1982,71
20150102;151500;1420208100;339,733
20150102;153000;1420209000;335,782
20150102;154500;1420209900;299,677
20150102;160000;1420210800;306,713
20150102;161500;1420211700;475,693
20150102;163000;1420212600;501,6
20150102;164500;1420213500;302,944
20150102;170000;1420214400;299,047
20150102;171500;1420215300;159,898
20150102;173000;1420216200;159,758
20150102;174500;1420217100;332,522
20150102;180000;1420218000;160,531
20150102;181500;1420218900;268,455
20150102;183000;1420219800;160,576
20150102;184500;1420220700;171,137
20150102;190000;1420221600;343,893
20150102;191500;1420222500;340,975
20150102;193000;1420223400;160,926
20150102;194500;1420224300;160,762
20150102;200000;1420225200;469,758
20150102;201500;1420226100;758,836
20150102;203000;1420227000;657,654
20150102;204500;1420227900;645,11
20150102;210000;1420228800;425,001
20150102;211500;1420229700;596,125
20150102;213000;1420230600;436,052
20150102;214500;1420231500;427,851
20150102;220000;1420232400;281,195
20150102;221500;1420233300;456,315
20150102;223000;1420234200;453,434
20150102;224500;1420235100;538,512
20150102;230000;1420236000;500,47
20150102;231500;1420236900;597,392
20150102;233000;1420237800;753,307
20150102;234500;1420238700;497,142
20150103;0;1420239600;386,23
20150103;1500;1420240500;161,389
20150103;3000;1420241400;334,519
20150103;4500;1420242300;343,471
20150103;10000;1420243200;161,706
20150103;11500;1420244100;161,826
20150103;13000;1420245000;345,949
20150103;14500;1420245900;361,533
20150103;20000;1420246800;161,652
20150103;21500;1420247700;161,704
20150103;23000;1420248600;356,135
20150103;24500;1420249500;161,739
20150103;30000;1420250400;162,2
20150103;31500;1420251300;162,065
20150103;33000;1420252200;331,242
20150103;34500;1420253100;161,948
20150103;40000;1420254000;340,146
20150103;41500;1420254900;162,201
20150103;43000;1420255800;342,259
20150103;44500;1420256700;162,185
20150103;50000;1420257600;343,624
20150103;51500;1420258500;162,329
20150103;53000;1420259400;325,413
20150103;54500;1420260300;161,903
20150103;60000;1420261200;162,05
20150103;61500;1420262100;162
20150103;63000;1420263000;337,538
20150103;64500;1420263900;162,319
20150103;70000;1420264800;162,559
20150103;71500;1420265700;518,412
20150103;73000;1420266600;162,294
20150103;74500;1420267500;302,047
20150103;80000;1420268400;323,409
20150103;81500;1420269300;673,582
20150103;83000;1420270200;318,128
20150103;84500;1420271100;323,759
20150103;90000;1420272000;318,61
20150103;91500;1420272900;572,59
20150103;93000;1420273800;2370,95
20150103;94500;1420274700;313,468
20150103;100000;1420275600;2436,91
20150103;101500;1420276500;2674,12
20150103;103000;1420277400;2233,81
20150103;104500;1420278300;4939,03
20150103;110000;1420279200;3471,16
20150103;111500;1420280100;1241,35
20150103;113000;1420281000;1529,06
20150103;114500;1420281900;1235,29
20150103;120000;1420282800;1022,67
20150103;121500;1420283700;1036,92
20150103;123000;1420284600;708,441
20150103;124500;1420285500;905,084
20150103;130000;1420286400;2065,85
20150103;131500;1420287300;1032,14
20150103;133000;1420288200;160,693
20150103;134500;1420289100;337,433
20150103;140000;1420290000;1062,51
20150103;141500;1420290900;2844,04
20150103;143000;1420291800;1012,48
20150103;144500;1420292700;797,104
20150103;150000;1420293600;555,924
20150103;151500;1420294500;656,187
20150103;153000;1420295400;161,88
20150103;154500;1420296300;176,858
20150103;160000;1420297200;334,363
20150103;161500;1420298100;341,091
20150103;163000;1420299000;161,466
20150103;164500;1420299900;199,998
20150103;170000;1420300800;162,264
20150103;171500;1420301700;514,43
20150103;173000;1420302600;282,379
20150103;174500;1420303500;282,169
20150103;180000;1420304400;803,335
20150103;181500;1420305300;1155,16
20150103;183000;1420306200;512,132
20150103;184500;1420307100;282,575
20150103;190000;1420308000;282,717
20150103;191500;1420308900;282,547
20150103;193000;1420309800;2431,36
20150103;194500;1420310700;540,981
20150103;200000;1420311600;367,943
20150103;201500;1420312500;368,064
20150103;203000;1420313400;875,521
20150103;204500;1420314300;497,702
20150103;210000;1420315200;425,076
20150103;211500;1420316100;432,313
20150103;213000;1420317000;424,466
20150103;214500;1420317900;452,903
20150103;220000;1420318800;421,632
20150103;221500;1420319700;433,358
20150103;223000;1420320600;423,73
20150103;224500;1420321500;755,372
20150103;230000;1420322400;283,801
20150103;231500;1420323300;329,75
20150103;233000;1420324200;306,686
20150103;234500;1420325100;705,08
20150104;0;1420326000;163,805
20150104;1500;1420326900;163,721
20150104;3000;1420327800;163,753
20150104;4500;1420328700;359,423
20150104;10000;1420329600;163,876
20150104;11500;1420330500;164,083
20150104;13000;1420331400;283,947
20150104;14500;1420332300;333,353
20150104;20000;1420333200;343,045
20150104;21500;1420334100;163,985
20150104;23000;1420335000;164,136
20150104;24500;1420335900;345,075
20150104;30000;1420336800;347,372
20150104;31500;1420337700;164,058
20150104;33000;1420338600;164,012
20150104;34500;1420339500;291,685
20150104;40000;1420340400;168,118
20150104;41500;1420341300;164,436
20150104;43000;1420342200;164,262
20150104;44500;1420343100;339,657
20150104;50000;1420344000;164,276
20150104;51500;1420344900;288,644
20150104;53000;1420345800;348,255
20150104;54500;1420346700;164,149
20150104;60000;1420347600;164,092
20150104;61500;1420348500;344,687
20150104;63000;1420349400;342,639
20150104;64500;1420350300;164,362
20150104;70000;1420351200;164,664
20150104;71500;1420352100;164,543
20150104;73000;1420353000;371,584
20150104;74500;1420353900;175,289
20150104;80000;1420354800;175,533
20150104;81500;1420355700;175,647
20150104;83000;1420356600;1846,7
20150104;84500;1420357500;1820,28
20150104;90000;1420358400;1729,61
20150104;91500;1420359300;501,587
20150104;93000;1420360200;710,626
20150104;94500;1420361100;639,124
20150104;100000;1420362000;441,141
20150104;101500;1420362900;433,605
20150104;103000;1420363800;375,141
20150104;104500;1420364700;2422,8
20150104;110000;1420365600;2673,1
20150104;111500;1420366500;747,171
20150104;113000;1420367400;415,892
20150104;114500;1420368300;353,202
20150104;120000;1420369200;349,067
20150104;121500;1420370100;1424,72
20150104;123000;1420371000;1533,06
20150104;124500;1420371900;1943,82
20150104;130000;1420372800;2213,85
20150104;131500;1420373700;754,237
20150104;133000;1420374600;921,516
20150104;134500;1420375500;763,895
20150104;140000;1420376400;604,552
20150104;141500;1420377300;562,048
20150104;143000;1420378200;1516,54
20150104;144500;1420379100;1470,4
20150104;150000;1420380000;605,785
20150104;151500;1420380900;838,144
20150104;153000;1420381800;788,32
20150104;154500;1420382700;613,197
20150104;160000;1420383600;654,184
20150104;161500;1420384500;486,397
20150104;163000;1420385400;885,697
20150104;164500;1420386300;693,463
20150104;170000;1420387200;701,277
20150104;171500;1420388100;693,143
20150104;173000;1420389000;726,644
20150104;174500;1420389900;816,14
20150104;180000;1420390800;653,844
20150104;181500;1420391700;630,997
20150104;183000;1420392600;909,986
20150104;184500;1420393500;911,474
20150104;190000;1420394400;2933,75
20150104;191500;1420395300;635,733
20150104;193000;1420396200;875,526
20150104;194500;1420397100;575,468
20150104;200000;1420398000;538,163
20150104;201500;1420398900;367,498
20150104;203000;1420399800;367,821
20150104;204500;1420400700;511,28
20150104;210000;1420401600;541,475
20150104;211500;1420402500;282,79
20150104;213000;1420403400;282,685
20150104;214500;1420404300;605,269
20150104;220000;1420405200;843,098
20150104;221500;1420406100;659,443
20150104;223000;1420407000;652,053
20150104;224500;1420407900;438,519
20150104;230000;1420408800;619,655
20150104;231500;1420409700;283,119
20150104;233000;1420410600;294,24
20150104;234500;1420411500;294,339
20150105;0;1420412400;634,257
20150105;1500;1420413300;283,55
20150105;3000;1420414200;283,687
20150105;4500;1420415100;283,739
20150105;10000;1420416000;651,362
20150105;11500;1420416900;283,489
20150105;13000;1420417800;283,317
20150105;14500;1420418700;283,25
20150105;20000;1420419600;376,213
20150105;21500;1420420500;315,837
20150105;23000;1420421400;283,647
20150105;24500;1420422300;283,478
20150105;30000;1420423200;459,315
20150105;31500;1420424100;322,626
20150105;33000;1420425000;163,515
20150105;34500;1420425900;348,287
20150105;40000;1420426800;163,585
20150105;41500;1420427700;344,386
20150105;43000;1420428600;163,392
20150105;44500;1420429500;342,307
20150105;50000;1420430400;283,879
20150105;51500;1420431300;345,557
20150105;53000;1420432200;283,985
20150105;54500;1420433100;492,598
20150105;60000;1420434000;294,682
20150105;61500;1420434900;294,282
20150105;63000;1420435800;459,708
20150105;64500;1420436700;294,812
20150105;70000;1420437600;466,181
20150105;71500;1420438500;435,174
20150105;73000;1420439400;616,039
20150105;74500;1420440300;284,175
20150105;80000;1420441200;2138,5
20150105;81500;1420442100;164,134
20150105;83000;1420443000;164,171
20150105;84500;1420443900;164,099
20150105;90000;1420444800;244,171
20150105;91500;1420445700;308,991
20150105;93000;1420446600;163,808
20150105;94500;1420447500;344,624
20150105;100000;1420448400;162,935
20150105;101500;1420449300;606,205
20150105;103000;1420450200;388,726
20150105;104500;1420451100;590,737
20150105;110000;1420452000;377,725
20150105;111500;1420452900;1090,48
20150105;113000;1420453800;559,606
20150105;114500;1420454700;161,131
20150105;120000;1420455600;159,289
20150105;121500;1420456500;159,061
20150105;123000;1420457400;512,635
20150105;124500;1420458300;2126,2
20150105;130000;1420459200;2419,8
20150105;131500;1420460100;2620,88
20150105;133000;1420461000;1248,27
20150105;134500;1420461900;1513,44
20150105;140000;1420462800;1222,58
20150105;141500;1420463700;739,101
20150105;143000;1420464600;428,344
20150105;144500;1420465500;639,203
20150105;150000;1420466400;475,129
20150105;151500;1420467300;512,663
20150105;153000;1420468200;2357,68
20150105;154500;1420469100;2366,81
20150105;160000;1420470000;386,733
20150105;161500;1420470900;206,563
20150105;163000;1420471800;443,94
20150105;164500;1420472700;236,474
20150105;170000;1420473600;428,977
20150105;171500;1420474500;267,197
20150105;173000;1420475400;477,486
20150105;174500;1420476300;292,608
20150105;180000;1420477200;360,509
20150105;181500;1420478100;2731,02
20150105;183000;1420479000;586,564
20150105;184500;1420479900;502,174
20150105;190000;1420480800;357,137
20150105;191500;1420481700;2633,34
20150105;193000;1420482600;2459,42
20150105;194500;1420483500;548,658
20150105;200000;1420484400;367,312
20150105;201500;1420485300;818,932
20150105;203000;1420486200;2404,3
20150105;204500;1420487100;2374,72
20150105;210000;1420488000;802,756
20150105;211500;1420488900;1006,13
20150105;213000;1420489800;803,511
20150105;214500;1420490700;704,202
20150105;220000;1420491600;924,474
20150105;221500;1420492500;766,203
20150105;223000;1420493400;1769,46
20150105;224500;1420494300;3000,04
20150105;230000;1420495200;472,8
20150105;231500;1420496100;464,882
20150105;233000;1420497000;281,501
20150105;234500;1420497900;281,634
20150106;0;1420498800;281,999
20150106;1500;1420499700;220,244
20150106;3000;1420500600;466,361
20150106;4500;1420501500;387,755
20150106;10000;1420502400;386,425
20150106;11500;1420503300;734,65
20150106;13000;1420504200;392,615
20150106;14500;1420505100;378,688
20150106;20000;1420506000;555,826
20150106;21500;1420506900;571,982
20150106;23000;1420507800;372,001
20150106;24500;1420508700;371,416
20150106;30000;1420509600;339,956
20150106;31500;1420510500;244,22
20150106;33000;1420511400;160,053
20150106;34500;1420512300;160,211
20150106;40000;1420513200;360,113
20150106;41500;1420514100;159,833
20150106;43000;1420515000;289,297
20150106;44500;1420515900;159,747
20150106;50000;1420516800;159,363
20150106;51500;1420517700;329,777
20150106;53000;1420518600;340,852
20150106;54500;1420519500;279,043
20150106;60000;1420520400;279,029
20150106;61500;1420521300;333,555
20150106;63000;1420522200;159,644
20150106;64500;1420523100;159,281
20150106;70000;1420524000;278,995
20150106;71500;1420524900;325,137
20150106;73000;1420525800;328,065
20150106;74500;1420526700;338,153
20150106;80000;1420527600;158,635
20150106;81500;1420528500;158,683
20150106;83000;1420529400;337,456
20150106;84500;1420530300;249,458
20150106;90000;1420531200;220,306
20150106;91500;1420532100;2342,75
20150106;93000;1420533000;364,076
20150106;94500;1420533900;158,421
20150106;100000;1420534800;277,577
20150106;101500;1420535700;277,926
20150106;103000;1420536600;336,414
20150106;104500;1420537500;451,001
20150106;110000;1420538400;531,683
20150106;111500;1420539300;497,703
20150106;113000;1420540200;613,054
20150106;114500;1420541100;500,127
20150106;120000;1420542000;676,449
20150106;121500;1420542900;499,012
20150106;123000;1420543800;667,195
20150106;124500;1420544700;462,504
20150106;130000;1420545600;2187,49
20150106;131500;1420546500;1896,81
20150106;133000;1420547400;1777,59
20150106;134500;1420548300;376,698
20150106;140000;1420549200;196,143
20150106;141500;1420550100;331,188
20150106;143000;1420551000;338,132
20150106;144500;1420551900;813,846
20150106;150000;1420552800;1955,88
20150106;151500;1420553700;688,443
20150106;153000;1420554600;1692
20150106;154500;1420555500;2011,36
20150106;160000;1420556400;1784,96
20150106;161500;1420557300;2024,21
20150106;163000;1420558200;1896,08
20150106;164500;1420559100;2001,54
20150106;170000;1420560000;537,863
20150106;171500;1420560900;2089,65
20150106;173000;1420561800;997,918
20150106;174500;1420562700;863,457
20150106;180000;1420563600;2336,77
20150106;181500;1420564500;2328,9
20150106;183000;1420565400;658,261
20150106;184500;1420566300;621,656
20150106;190000;1420567200;5391,08
20150106;191500;1420568100;733,568
20150106;193000;1420569000;967,091
20150106;194500;1420569900;717,604
20150106;200000;1420570800;896,646
20150106;201500;1420571700;715,954
20150106;203000;1420572600;663,996
20150106;204500;1420573500;277,275
20150106;210000;1420574400;470,757
20150106;211500;1420575300;276,838
20150106;213000;1420576200;601,795
20150106;214500;1420577100;418,375
20150106;220000;1420578000;276,817
20150106;221500;1420578900;276,773
20150106;223000;1420579800;301,102
20150106;224500;1420580700;366,349
20150106;230000;1420581600;421,243
20150106;231500;1420582500;594,572
20150106;233000;1420583400;451,626
20150106;234500;1420584300;276,938
20150107;0;1420585200;156,996
20150107;1500;1420586100;526,277
20150107;3000;1420587000;157,137
20150107;4500;1420587900;157,031
20150107;10000;1420588800;156,891
20150107;11500;1420589700;490,923
20150107;13000;1420590600;157,085
20150107;14500;1420591500;157,088
20150107;20000;1420592400;156,947
20150107;21500;1420593300;359,051
20150107;23000;1420594200;194,048
20150107;24500;1420595100;157,035
20150107;30000;1420596000;157,161
20150107;31500;1420596900;156,955
20150107;33000;1420597800;506,961
20150107;34500;1420598700;156,873
20150107;40000;1420599600;156,955
20150107;41500;1420600500;156,971
20150107;43000;1420601400;331,671
20150107;44500;1420602300;157,008
20150107;50000;1420603200;307,32
20150107;51500;1420604100;298,098
20150107;53000;1420605000;302,695
20150107;54500;1420605900;503,674
20150107;60000;1420606800;157,067
20150107;61500;1420607700;156,947
20150107;63000;1420608600;1657,29
20150107;64500;1420609500;526,375
20150107;70000;1420610400;157,653
20150107;71500;1420611300;168,475
20150107;73000;1420612200;168,126
20150107;74500;1420613100;414,636
20150107;80000;1420614000;288,319
20150107;81500;1420614900;277,618
20150107;83000;1420615800;277,778
20150107;84500;1420616700;277,618
20150107;90000;1420617600;631,002
20150107;91500;1420618500;277,645
20150107;93000;1420619400;277,676
20150107;94500;1420620300;450,064
20150107;100000;1420621200;277,505
20150107;101500;1420622100;329,439
20150107;103000;1420623000;157,435
20150107;104500;1420623900;256,982
20150107;110000;1420624800;157,442
20150107;111500;1420625700;350,266
20150107;113000;1420626600;303,442
20150107;114500;1420627500;277,612
20150107;120000;1420628400;277,709
20150107;121500;1420629300;277,745
20150107;123000;1420630200;653,508
20150107;124500;1420631100;521,356
20150107;130000;1420632000;643,791
20150107;131500;1420632900;650,307
20150107;133000;1420633800;829,473
20150107;134500;1420634700;594,217
20150107;140000;1420635600;580,61
20150107;141500;1420636500;580,157
20150107;143000;1420637400;2792,17
20150107;144500;1420638300;2950,39
20150107;150000;1420639200;956,624
20150107;151500;1420640100;969,579
20150107;153000;1420641000;947,186
20150107;154500;1420641900;3459,83
20150107;160000;1420642800;651,221
20150107;161500;1420643700;672,017
20150107;163000;1420644600;947,154
20150107;164500;1420645500;1360,84
20150107;170000;1420646400;925,988
20150107;171500;1420647300;790,192
20150107;173000;1420648200;818,958
20150107;174500;1420649100;916,512
20150107;180000;1420650000;757,379
20150107;181500;1420650900;731,773
20150107;183000;1420651800;850,854
20150107;184500;1420652700;1043,13
20150107;190000;1420653600;1135,84
20150107;191500;1420654500;795,53
20150107;193000;1420655400;785,402
20150107;194500;1420656300;984,642
20150107;200000;1420657200;671,812
20150107;201500;1420658100;487,364
20150107;203000;1420659000;763,825
20150107;204500;1420659900;715,924
20150107;210000;1420660800;990,323
20150107;211500;1420661700;1036,32
20150107;213000;1420662600;712,433
20150107;214500;1420663500;879,208
20150107;220000;1420664400;278,127
20150107;221500;1420665300;462,088
20150107;223000;1420666200;466,355
20150107;224500;1420667100;158,142
20150107;230000;1420668000;278,29
20150107;231500;1420668900;278,307
20150107;233000;1420669800;459,691
20150107;234500;1420670700;158,219
20150108;0;1420671600;158,251
20150108;1500;1420672500;158,237
20150108;3000;1420673400;434,448
20150108;4500;1420674300;158,408
20150108;10000;1420675200;158,268
20150108;11500;1420676100;158,37
20150108;13000;1420677000;338,791
20150108;14500;1420677900;328,572
20150108;20000;1420678800;158,05
20150108;21500;1420679700;158,209
20150108;23000;1420680600;331,668
20150108;24500;1420681500;333,72
20150108;30000;1420682400;158,291
20150108;31500;1420683300;158,261
20150108;33000;1420684200;158,039
20150108;34500;1420685100;332,472
20150108;40000;1420686000;328,001
20150108;41500;1420686900;158,431
20150108;43000;1420687800;158,415
20150108;44500;1420688700;341,118
20150108;50000;1420689600;339,351
20150108;51500;1420690500;158,718
20150108;53000;1420691400;158,45
20150108;54500;1420692300;158,534
20150108;60000;1420693200;367,217
20150108;61500;1420694100;158,521
20150108;63000;1420695000;158,975
20150108;64500;1420695900;158,77
20150108;70000;1420696800;340,721
20150108;71500;1420697700;343,384
20150108;73000;1420698600;169,528
20150108;74500;1420699500;169,431
20150108;80000;1420700400;357,049
20150108;81500;1420701300;158,651
20150108;83000;1420702200;341,588
20150108;84500;1420703100;339,771
20150108;90000;1420704000;158,734
20150108;91500;1420704900;158,817
20150108;93000;1420705800;352,846
20150108;94500;1420706700;338,713
20150108;100000;1420707600;178,429
20150108;101500;1420708500;279,236
20150108;103000;1420709400;277,793
20150108;104500;1420710300;501,221
20150108;110000;1420711200;247,878
20150108;111500;1420712100;232,832
20150108;113000;1420713000;1727,76
20150108;114500;1420713900;1262,02
20150108;120000;1420714800;187,812
20150108;121500;1420715700;172,919
20150108;123000;1420716600;158,819
20150108;124500;1420717500;158,206
20150108;130000;1420718400;349,069
20150108;131500;1420719300;188,656
20150108;133000;1420720200;198,732
20150108;134500;1420721100;387,315
20150108;140000;1420722000;393,973
20150108;141500;1420722900;228,806
20150108;143000;1420723800;478,115
20150108;144500;1420724700;860,947
20150108;150000;1420725600;687,498
20150108;151500;1420726500;693,167
20150108;153000;1420727400;517,925
20150108;154500;1420728300;703,073
20150108;160000;1420729200;723,167
20150108;161500;1420730100;702,805
20150108;163000;1420731000;278,378
20150108;164500;1420731900;289,196
20150108;170000;1420732800;641,518
20150108;171500;1420733700;289,2
20150108;173000;1420734600;287,589
20150108;174500;1420735500;278,579
20150108;180000;1420736400;464,181
20150108;181500;1420737300;278,473
20150108;183000;1420738200;278,59
20150108;184500;1420739100;677,15
20150108;190000;1420740000;659,976
20150108;191500;1420740900;983,618
20150108;193000;1420741800;831,183
20150108;194500;1420742700;804,556
20150108;200000;1420743600;1126,53
20150108;201500;1420744500;1136,27
20150108;203000;1420745400;948,14
20150108;204500;1420746300;919,846
20150108;210000;1420747200;688,93
20150108;211500;1420748100;510,438
20150108;213000;1420749000;498,954
20150108;214500;1420749900;698,482
20150108;220000;1420750800;623,11
20150108;221500;1420751700;588,17
20150108;223000;1420752600;770,74
20150108;224500;1420753500;933,981
20150108;230000;1420754400;732,595
20150108;231500;1420755300;728,52
20150108;233000;1420756200;831,788
20150108;234500;1420757100;278,879
20150109;0;1420758000;449,438
20150109;1500;1420758900;158,971
20150109;3000;1420759800;353,441
20150109;4500;1420760700;159,037
20150109;10000;1420761600;334,744
20150109;11500;1420762500;158,928
20150109;13000;1420763400;159,038
20150109;14500;1420764300;201,919
20150109;20000;1420765200;158,865
20150109;21500;1420766100;328,454
20150109;23000;1420767000;159,105
20150109;24500;1420767900;339,686
20150109;30000;1420768800;158,973
20150109;31500;1420769700;340,706
20150109;33000;1420770600;159,025
20150109;34500;1420771500;158,808
20150109;40000;1420772400;158,922
20150109;41500;1420773300;368,679
20150109;43000;1420774200;159,01
20150109;44500;1420775100;158,869
20150109;50000;1420776000;337,909
20150109;51500;1420776900;278,848
20150109;53000;1420777800;452,823
20150109;54500;1420778700;278,633
20150109;60000;1420779600;369,334
20150109;61500;1420780500;278,548
20150109;63000;1420781400;279,02
20150109;64500;1420782300;430,97
20150109;70000;1420783200;159,118
20150109;71500;1420784100;158,873
20150109;73000;1420785000;158,835
20150109;74500;1420785900;760,538
20150109;80000;1420786800;2053,85
20150109;81500;1420787700;597,278
20150109;83000;1420788600;647,437
20150109;84500;1420789500;680,807
20150109;90000;1420790400;332,356
20150109;91500;1420791300;571,701
20150109;93000;1420792200;2216,1
20150109;94500;1420793100;2299,09
20150109;100000;1420794000;883,538
20150109;101500;1420794900;720,26
20150109;103000;1420795800;697,136
20150109;104500;1420796700;921,97
20150109;110000;1420797600;762,219
20150109;111500;1420798500;535,221
20150109;113000;1420799400;500,578
20150109;114500;1420800300;638,748
20150109;120000;1420801200;158,619
20150109;121500;1420802100;454,888
20150109;123000;1420803000;278,829
20150109;124500;1420803900;469,349
20150109;130000;1420804800;278,526
20150109;131500;1420805700;468,809
20150109;133000;1420806600;278,963
20150109;134500;1420807500;278,749
20150109;140000;1420808400;278,845
